Rg,file
30.955522045476872,sr_487
31.577186006351116,sr_030
39.169395419576496,sr_498
29.779872696966223,sr_479
36.00565561070971,sr_223
30.1102307992992,sr_072
34.13977407846571,sr_491
31.255947877126793,sr_259
32.35688466749331,sr_163
31.27588311567755,sr_036
31.272969307476316,sr_169
30.184870482929384,sr_244
30.213679999560465,sr_172
34.06113038052681,sr_298
30.371440618262373,sr_107
30.02264555750189,sr_097
31.924603306975015,sr_286
35.06017487140464,sr_146
30.96037469954663,sr_085
32.51253069936501,sr_405
30.43933260818194,sr_179
31.475869421981518,sr_454
29.892238715585393,sr_088
32.997839803693736,sr_360
35.38325008215985,sr_473
32.000653636102236,sr_480
31.360085719796448,sr_462
31.84539847444114,sr_211
29.17534206749234,sr_398
32.35330914756284,sr_234
30.135411796260648,sr_376
32.021776472533205,sr_370
30.45187143762716,sr_371
30.95325202683439,sr_315
30.756795269399703,sr_227
31.09334148905778,sr_252
29.720211405960228,sr_136
32.69516302449394,sr_321
32.05484821811781,sr_289
33.10303910507436,sr_357
29.663892882877683,sr_064
29.69548826654995,sr_253
32.10122946412278,sr_316
31.237325308068684,sr_481
30.529203202980405,sr_311
31.796671124350848,sr_317
31.608812491835586,sr_137
35.88264670879659,sr_000
31.71023906048448,sr_005
31.113199226350236,sr_210
31.037094104049196,sr_242
31.553333245759795,sr_054
33.798507076877925,sr_423
31.14532587020355,sr_349
32.25484707190949,sr_301
30.040041321086324,sr_071
33.276614169838865,sr_485
31.04893465620805,sr_194
30.727967185696034,sr_421
30.921868005741107,sr_034
30.629216904359463,sr_057
30.34785450780113,sr_273
30.35793856910252,sr_124
30.23813152932335,sr_148
31.71072931240199,sr_404
30.198141388892775,sr_396
33.703888496728894,sr_143
32.633631345988704,sr_155
32.43297826624706,sr_187
30.289599337846216,sr_240
32.09032288899005,sr_089
30.39772795626988,sr_105
31.1140951437498,sr_152
31.970056134916216,sr_122
36.057604639540806,sr_347
34.246072578050075,sr_135
29.43526464673287,sr_215
31.081810371179564,sr_131
29.006271883308646,sr_126
31.798106625843428,sr_003
31.383808090265475,sr_013
32.06294567554174,sr_472
35.21178319102527,sr_153
32.704809517636,sr_260
33.410114383283506,sr_283
31.551747575986628,sr_231
35.72556311564929,sr_271
31.083679339149896,sr_323
30.82997508860933,sr_203
30.526857873724246,sr_020
33.540638344755635,sr_290
31.71456664082393,sr_079
29.94897906309613,sr_028
32.77497944190403,sr_300
32.4307515411891,sr_471
29.546782322729243,sr_319
31.705657767767825,sr_469
32.20218172417535,sr_050
29.490500017108012,sr_451
32.446576544056384,sr_284
32.084124172995985,sr_493
30.17939762799415,sr_195
31.132103894823466,sr_463
32.42998326610132,sr_164
31.185292883647556,sr_483
30.69834297253928,sr_224
29.891717322227617,sr_251
32.23336193312738,sr_192
32.974071879335355,sr_313
30.098049661364158,sr_133
33.98571726083946,sr_332
33.38506198708216,sr_214
32.090583776947604,sr_409
30.113339659813246,sr_023
32.62742613700578,sr_200
31.95688476939898,sr_482
31.378108371090537,sr_293
30.21064167510933,sr_333
30.636353509453066,sr_175
33.44347769820651,sr_191
29.99842881405318,sr_285
29.37726244595462,sr_490
31.36491314459072,sr_193
30.90322941095278,sr_130
30.43447879107499,sr_076
30.86015527116091,sr_213
30.05957104830246,sr_120
34.262833763987146,sr_354
30.89121278150414,sr_022
29.893861039702784,sr_065
31.270442521865316,sr_015
33.81626947189311,sr_261
31.01581390531527,sr_096
31.2050487621926,sr_394
29.368611242644345,sr_018
29.926194983121587,sr_414
31.15257783748943,sr_295
32.43445560668266,sr_496
31.214058653595185,sr_431
29.365571573195584,sr_327
30.134647459382105,sr_173
29.703439699667133,sr_094
30.194262215546946,sr_181
32.4354559276259,sr_267
30.984434020045455,sr_039
31.969507533530518,sr_049
32.00192295612865,sr_221
32.46524324405396,sr_386
32.1261225654712,sr_250
28.42374466252484,sr_263
30.727479224666897,sr_334
29.71208684318461,sr_320
30.726033557386486,sr_178
31.903555922993174,sr_388
33.34272121581799,sr_365
31.18971170291574,sr_021
30.294875325251233,sr_225
31.484957793831832,sr_425
29.870740221641597,sr_232
32.44701655893187,sr_116
29.94524921809448,sr_307
33.77018962729427,sr_009
30.637778141333737,sr_428
31.07058111284646,sr_206
30.173071708959597,sr_455
31.52096019925956,sr_086
31.685235308433594,sr_318
30.510362727475503,sr_121
33.76886369519464,sr_413
30.17723980339074,sr_217
33.01192130176657,sr_460
30.28935791386659,sr_269
31.851478760088188,sr_412
32.11479408775435,sr_378
31.818708779754477,sr_297
28.888053509886166,sr_197
31.18142391736448,sr_044
29.98508122544357,sr_142
30.19952066440489,sr_055
30.361229426876452,sr_165
31.108213710677852,sr_042
29.573831151375394,sr_346
32.61346904211507,sr_470
30.542453747659508,sr_245
34.636358974090854,sr_406
30.336969082406185,sr_056
31.456121659836917,sr_158
30.36330330950396,sr_035
31.25614747534716,sr_468
33.75208892699022,sr_118
31.08818838069938,sr_461
30.08027599959496,sr_278
31.00852387107744,sr_385
30.57641435066213,sr_456
29.53205373081137,sr_448
31.219302683559597,sr_074
32.45970368280011,sr_359
33.926477401609745,sr_326
30.806340109122413,sr_011
30.960421088541366,sr_305
30.632337311162065,sr_437
31.85716871081915,sr_343
30.852349158918955,sr_045
37.64547839518593,sr_222
30.472501699574593,sr_453
30.024831133040802,sr_322
29.544692583706055,sr_229
31.668318672743446,sr_458
30.585592073360903,sr_068
31.278864525238824,sr_450
29.50873770204125,sr_093
29.91778255623607,sr_007
31.39970753802654,sr_287
30.565989670249056,sr_341
34.11190329817477,sr_434
30.301781696346584,sr_138
30.70111983351455,sr_330
32.808059126646114,sr_367
33.698811933816046,sr_466
33.975908963637316,sr_115
30.623561716905584,sr_296
32.406215062221854,sr_488
30.32071683120903,sr_339
33.24872345506854,sr_399
31.325655712568228,sr_275
29.78456214778046,sr_180
29.99493643123323,sr_017
30.722704014352495,sr_117
33.160563582526805,sr_029
