end_to_end,file
71.19092559814453,dd_109
41.387874603271484,dd_053
70.09249877929688,dd_361
49.833702087402344,dd_179
33.564788818359375,dd_014
56.82854080200195,dd_190
40.4161491394043,dd_492
49.37190628051758,dd_455
48.249977111816406,dd_033
30.399049758911133,dd_449
30.82555389404297,dd_246
26.008337020874023,dd_299
64.46228790283203,dd_409
30.36859703063965,dd_052
56.35957336425781,dd_421
61.24684143066406,dd_258
24.56904411315918,dd_088
32.8547477722168,dd_187
69.79950714111328,dd_332
66.11576843261719,dd_255
72.70613861083984,dd_476
56.0558967590332,dd_321
37.47907257080078,dd_207
56.723388671875,dd_473
60.75336456298828,dd_188
19.859683990478516,dd_019
32.98457336425781,dd_315
28.201953887939453,dd_412
35.9799690246582,dd_122
54.73021697998047,dd_271
63.323760986328125,dd_435
81.5517349243164,dd_376
27.247692108154297,dd_183
67.63259887695312,dd_443
35.82932662963867,dd_423
63.532936096191406,dd_180
68.86798858642578,dd_389
46.48908996582031,dd_390
63.88207244873047,dd_139
60.56440734863281,dd_102
53.56501388549805,dd_018
35.24007034301758,dd_334
22.9947509765625,dd_176
45.99204635620117,dd_126
17.7725887298584,dd_262
44.40996170043945,dd_021
72.0324935913086,dd_227
51.64988708496094,dd_015
50.09590530395508,dd_164
36.52811813354492,dd_220
24.670085906982422,dd_468
29.769624710083008,dd_368
21.37915802001953,dd_006
44.401554107666016,dd_241
54.23684310913086,dd_175
50.15777587890625,dd_105
69.21441650390625,dd_107
27.314441680908203,dd_038
45.798797607421875,dd_490
38.095401763916016,dd_093
27.632854461669922,dd_237
27.872282028198242,dd_313
19.27869987487793,dd_469
31.08011817932129,dd_343
66.17910766601562,dd_278
29.872753143310547,dd_493
78.6559829711914,dd_026
71.7475357055664,dd_324
61.51139450073242,dd_137
53.21542739868164,dd_439
20.809242248535156,dd_467
68.5629653930664,dd_210
65.91621398925781,dd_415
13.771986961364746,dd_481
37.747196197509766,dd_074
43.37812042236328,dd_144
33.515777587890625,dd_066
86.9123764038086,dd_367
66.19535064697266,dd_099
57.626731872558594,dd_263
26.58884620666504,dd_076
51.93116760253906,dd_110
50.380130767822266,dd_055
59.95438003540039,dd_205
68.18920135498047,dd_317
35.96195602416992,dd_024
24.306596755981445,dd_403
51.58539581298828,dd_345
43.489418029785156,dd_239
34.78364181518555,dd_225
73.85194396972656,dd_309
49.77516555786133,dd_453
71.9288558959961,dd_442
46.94386672973633,dd_433
62.49313735961914,dd_003
49.73990249633789,dd_034
67.12924194335938,dd_114
55.068538665771484,dd_362
51.16167449951172,dd_016
46.1748046875,dd_193
46.06364059448242,dd_310
63.334014892578125,dd_056
45.93143081665039,dd_119
49.65690231323242,dd_045
59.59946823120117,dd_366
58.4002685546875,dd_005
68.80531311035156,dd_471
33.120670318603516,dd_075
22.74602508544922,dd_349
69.38973999023438,dd_172
61.409889221191406,dd_456
68.31775665283203,dd_059
75.45175170898438,dd_392
68.63873291015625,dd_091
53.638427734375,dd_339
40.30635070800781,dd_365
59.76008987426758,dd_382
76.04553985595703,dd_414
72.97380065917969,dd_057
40.05254364013672,dd_395
25.763639450073242,dd_095
56.09699630737305,dd_477
19.559179306030273,dd_148
52.232017517089844,dd_338
29.342866897583008,dd_483
65.61754608154297,dd_162
28.282960891723633,dd_462
29.122085571289062,dd_140
64.25350189208984,dd_261
55.33258056640625,dd_342
29.697528839111328,dd_211
68.59288787841797,dd_230
57.768402099609375,dd_133
60.96466064453125,dd_327
21.821653366088867,dd_330
28.079439163208008,dd_346
28.149812698364258,dd_269
21.672101974487305,dd_082
31.795103073120117,dd_212
69.5413589477539,dd_300
32.59443283081055,dd_039
47.56568145751953,dd_277
37.50948715209961,dd_197
19.198482513427734,dd_294
65.37334442138672,dd_472
42.66801452636719,dd_236
90.85118103027344,dd_252
21.20366668701172,dd_307
37.14524459838867,dd_147
38.117061614990234,dd_427
29.936704635620117,dd_155
62.58042526245117,dd_329
33.78071975708008,dd_209
39.504981994628906,dd_112
55.624267578125,dd_081
34.80168914794922,dd_322
29.291868209838867,dd_027
75.1897201538086,dd_373
44.048465728759766,dd_385
79.72923278808594,dd_194
57.07860565185547,dd_424
52.51777648925781,dd_287
59.78534698486328,dd_046
41.63054656982422,dd_156
54.946224212646484,dd_231
46.37852478027344,dd_325
29.9876708984375,dd_143
31.644243240356445,dd_201
33.9600830078125,dd_411
66.48587036132812,dd_486
38.685264587402344,dd_157
55.26895523071289,dd_416
29.69332504272461,dd_065
73.75189971923828,dd_132
28.95633316040039,dd_401
70.36478424072266,dd_341
30.985376358032227,dd_445
30.18431854248047,dd_350
61.7727165222168,dd_186
68.32189178466797,dd_240
30.616464614868164,dd_195
64.0244369506836,dd_170
44.58971405029297,dd_174
50.80266189575195,dd_223
50.749149322509766,dd_396
28.41533660888672,dd_080
55.07820129394531,dd_474
24.484663009643555,dd_344
60.22097396850586,dd_189
62.14863586425781,dd_405
63.9589729309082,dd_444
66.86376953125,dd_305
48.96843719482422,dd_452
52.942073822021484,dd_090
57.84366989135742,dd_249
90.88822937011719,dd_134
41.56261444091797,dd_178
24.023494720458984,dd_070
64.10663604736328,dd_185
60.46489715576172,dd_295
36.68788528442383,dd_054
55.535430908203125,dd_149
38.83810806274414,dd_482
27.671344757080078,dd_022
44.07990646362305,dd_276
52.07857894897461,dd_428
93.78733825683594,dd_228
34.51749801635742,dd_214
44.88618850708008,dd_289
67.4194107055664,dd_127
23.23123550415039,dd_491
93.89013671875,dd_379
61.526634216308594,dd_260
52.517234802246094,dd_450
53.42936706542969,dd_191
34.686279296875,dd_333
52.16023635864258,dd_383
37.96189498901367,dd_399
46.154823303222656,dd_308
44.67808151245117,dd_319
50.99449157714844,dd_314
53.074913024902344,dd_108
64.26661682128906,dd_340
51.47056579589844,dd_007
49.8690185546875,dd_320
59.63036346435547,dd_158
67.7705078125,dd_145
49.376399993896484,dd_438
45.79680252075195,dd_063
58.93376159667969,dd_386
22.45967674255371,dd_213
63.66523361206055,dd_485
47.48360061645508,dd_285
56.73118209838867,dd_111
74.8057632446289,dd_168
53.08029556274414,dd_354
38.12974548339844,dd_058
64.05538940429688,dd_254
45.25281524658203,dd_498
50.307857513427734,dd_381
40.08934020996094,dd_282
23.54407501220703,dd_448
35.342891693115234,dd_247
64.7325210571289,dd_023
71.93916320800781,dd_238
48.64284896850586,dd_460
43.47344207763672,dd_198
29.41640853881836,dd_420
23.16507339477539,dd_084
76.39559936523438,dd_113
