Dmax,file
89.88928985595703,dr_021
83.99515533447266,dr_017
76.49394226074219,dr_433
84.18567657470703,dr_343
80.09972381591797,dr_300
82.51163482666016,dr_195
89.14310455322266,dr_327
83.19038391113281,dr_092
84.29988098144531,dr_292
82.12769317626953,dr_479
87.5413589477539,dr_378
82.82125091552734,dr_280
83.59447479248047,dr_315
79.61497497558594,dr_463
81.8155517578125,dr_140
84.966552734375,dr_375
91.38239288330078,dr_018
83.08236694335938,dr_135
83.26937866210938,dr_470
85.08251190185547,dr_107
82.7105941772461,dr_125
79.13813781738281,dr_157
84.55755615234375,dr_299
83.91065216064453,dr_458
79.16063690185547,dr_492
87.95440673828125,dr_260
89.87474822998047,dr_485
89.78246307373047,dr_410
85.20558166503906,dr_118
82.0716552734375,dr_476
83.22020721435547,dr_373
76.58065032958984,dr_225
77.25847625732422,dr_124
89.4288330078125,dr_076
82.9206314086914,dr_089
80.58643341064453,dr_358
82.75796508789062,dr_283
80.36565399169922,dr_313
76.98031616210938,dr_482
79.9964828491211,dr_020
86.92823791503906,dr_205
86.18922424316406,dr_324
90.9150161743164,dr_290
92.16299438476562,dr_132
83.24163055419922,dr_392
79.0566177368164,dr_274
87.48736572265625,dr_355
78.9981460571289,dr_353
85.00981140136719,dr_302
82.49822998046875,dr_189
86.1784896850586,dr_238
79.86544036865234,dr_123
84.85767364501953,dr_235
79.46428680419922,dr_213
83.47465515136719,dr_271
85.75042724609375,dr_055
79.56877899169922,dr_143
85.71210479736328,dr_036
83.9396743774414,dr_159
78.29473114013672,dr_477
88.1358413696289,dr_344
83.63645935058594,dr_437
86.09086608886719,dr_339
84.25736999511719,dr_346
82.57179260253906,dr_176
80.39234161376953,dr_090
85.04528045654297,dr_008
85.61872100830078,dr_236
84.81692504882812,dr_322
83.36861419677734,dr_261
87.90119171142578,dr_406
88.19662475585938,dr_374
87.82575225830078,dr_014
86.49203491210938,dr_210
91.26277923583984,dr_427
82.43584442138672,dr_081
80.80864715576172,dr_028
80.35547637939453,dr_030
88.56450653076172,dr_381
85.5706787109375,dr_340
86.77540588378906,dr_361
88.73006439208984,dr_454
85.31720733642578,dr_152
82.6344223022461,dr_050
90.61076354980469,dr_188
81.80645751953125,dr_193
85.52629852294922,dr_472
86.19602966308594,dr_398
85.51261138916016,dr_087
76.35063171386719,dr_282
82.30546569824219,dr_387
82.28810119628906,dr_035
79.65766143798828,dr_062
84.34637451171875,dr_012
82.9870834350586,dr_191
86.20722198486328,dr_416
85.55970001220703,dr_003
85.96206665039062,dr_288
85.27204132080078,dr_367
86.48002624511719,dr_032
84.40354919433594,dr_451
84.91050720214844,dr_407
82.99772644042969,dr_121
81.72441101074219,dr_417
82.43457794189453,dr_060
83.64835357666016,dr_019
80.97321319580078,dr_025
86.53961944580078,dr_111
75.77266693115234,dr_413
83.04590606689453,dr_063
84.27629089355469,dr_011
83.61455535888672,dr_295
82.93745422363281,dr_112
79.61009979248047,dr_171
83.40579986572266,dr_026
79.13483428955078,dr_262
85.334716796875,dr_360
84.35125732421875,dr_161
80.98631286621094,dr_363
82.7513656616211,dr_146
81.10202026367188,dr_109
79.68437957763672,dr_046
81.1799087524414,dr_170
76.63157653808594,dr_445
90.7092056274414,dr_219
82.3860092163086,dr_147
89.17015075683594,dr_338
81.59603118896484,dr_265
86.45148468017578,dr_115
77.9532241821289,dr_331
79.0961685180664,dr_422
80.53791046142578,dr_486
80.5535659790039,dr_045
86.95950317382812,dr_386
92.77178955078125,dr_493
78.9981460571289,dr_425
80.34754943847656,dr_401
88.72748565673828,dr_297
86.02688598632812,dr_259
84.60791015625,dr_321
85.6635971069336,dr_495
84.17620086669922,dr_172
82.06887817382812,dr_347
85.17874908447266,dr_180
87.95704650878906,dr_248
80.86372375488281,dr_114
81.32498931884766,dr_080
82.49370574951172,dr_350
93.69255828857422,dr_164
88.11854553222656,dr_141
82.41656494140625,dr_040
83.9142837524414,dr_178
81.47955322265625,dr_116
89.95780181884766,dr_246
83.38602447509766,dr_221
81.13922882080078,dr_469
85.74321746826172,dr_239
77.84963989257812,dr_108
91.15267944335938,dr_072
84.20502471923828,dr_033
78.27457427978516,dr_169
89.45004272460938,dr_229
81.48419952392578,dr_196
81.05518341064453,dr_298
80.28672790527344,dr_117
84.55162811279297,dr_438
84.78307342529297,dr_354
82.45991516113281,dr_278
82.33100128173828,dr_251
89.68436431884766,dr_393
78.09672546386719,dr_151
81.6685791015625,dr_041
87.14350128173828,dr_421
86.12409973144531,dr_419
90.09896087646484,dr_104
79.6557388305664,dr_499
82.68534851074219,dr_174
84.7440185546875,dr_461
82.79846954345703,dr_306
83.84913635253906,dr_467
82.4442138671875,dr_399
84.74819946289062,dr_093
89.74891662597656,dr_244
85.98963928222656,dr_385
83.75942993164062,dr_442
81.11180877685547,dr_200
77.29576873779297,dr_333
77.38702392578125,dr_131
83.73796844482422,dr_245
81.36155700683594,dr_134
81.87116241455078,dr_348
80.3590087890625,dr_412
85.8229751586914,dr_294
91.77283477783203,dr_394
84.68453216552734,dr_388
84.1076431274414,dr_384
85.45130920410156,dr_481
91.56978607177734,dr_207
90.87168884277344,dr_432
82.35700225830078,dr_281
83.61168670654297,dr_106
83.31178283691406,dr_444
84.48295593261719,dr_022
82.27325439453125,dr_084
83.62261199951172,dr_099
79.93123626708984,dr_351
88.6994400024414,dr_291
86.40594482421875,dr_382
86.2028579711914,dr_038
83.83556365966797,dr_272
82.45301055908203,dr_377
87.05280303955078,dr_069
82.51326751708984,dr_305
81.9987564086914,dr_162
85.7254638671875,dr_027
87.5108871459961,dr_054
82.70618438720703,dr_455
80.83572387695312,dr_462
82.7008056640625,dr_293
85.7085189819336,dr_320
84.02757263183594,dr_110
82.83983612060547,dr_136
86.48631286621094,dr_449
89.37211608886719,dr_460
85.7041244506836,dr_223
81.68119812011719,dr_057
82.8160171508789,dr_122
86.20077514648438,dr_264
87.96531677246094,dr_144
83.55592346191406,dr_197
83.28588104248047,dr_010
86.106201171875,dr_326
84.73281860351562,dr_233
78.053955078125,dr_464
89.43274688720703,dr_364
78.92832946777344,dr_452
84.43032836914062,dr_182
92.02845764160156,dr_429
76.68128967285156,dr_179
89.44468688964844,dr_494
75.45370483398438,dr_310
87.00904846191406,dr_473
83.22785949707031,dr_434
77.95220184326172,dr_127
78.26757049560547,dr_255
84.4474868774414,dr_457
82.76233673095703,dr_366
82.64604949951172,dr_303
84.03792572021484,dr_311
77.47598266601562,dr_181
84.6124496459961,dr_142
89.40502166748047,dr_395
82.52079010009766,dr_227
79.84015655517578,dr_237
81.109375,dr_405
82.34246063232422,dr_497
87.38195037841797,dr_194
82.50337982177734,dr_128
86.16026306152344,dr_220
84.40003967285156,dr_056
80.62493896484375,dr_318
83.84017181396484,dr_047
84.32942962646484,dr_088
86.6031494140625,dr_064
79.15507507324219,dr_296
85.00086975097656,dr_269
79.93777465820312,dr_209
80.95263671875,dr_232
84.49835205078125,dr_082
83.29239654541016,dr_446
83.56188201904297,dr_208
79.96212768554688,dr_186
84.58910369873047,dr_250
84.36366271972656,dr_212
83.5257339477539,dr_480
88.50689697265625,dr_005
82.41287231445312,dr_307
80.77804565429688,dr_383
83.81674194335938,dr_150
83.40499114990234,dr_192
82.70964813232422,dr_173
81.78750610351562,dr_439
83.71092987060547,dr_183
78.283935546875,dr_365
90.60188293457031,dr_447
91.54994201660156,dr_483
88.68177032470703,dr_130
89.47073364257812,dr_436
80.3365249633789,dr_279
81.8582534790039,dr_408
80.78346252441406,dr_423
85.01355743408203,dr_243
91.1630859375,dr_258
77.02167510986328,dr_013
89.24034118652344,dr_139
87.63162994384766,dr_241
79.06561279296875,dr_276
89.39552307128906,dr_154
80.72103118896484,dr_456
86.28498840332031,dr_252
83.81078338623047,dr_160
84.47547912597656,dr_249
83.52899932861328,dr_304
82.50544738769531,dr_199
83.61670684814453,dr_138
91.69110870361328,dr_329
79.87340545654297,dr_328
81.63194274902344,dr_224
91.10184478759766,dr_002
83.13113403320312,dr_424
83.83365631103516,dr_489
88.86985778808594,dr_487
80.27722930908203,dr_448
89.36679077148438,dr_102
80.56837463378906,dr_309
83.41236114501953,dr_356
83.31096649169922,dr_190
89.26080322265625,dr_113
88.02487182617188,dr_037
86.62366485595703,dr_077
84.8543930053711,dr_337
91.5828628540039,dr_001
83.09803009033203,dr_370
81.33106231689453,dr_066
91.21529388427734,dr_490
80.42462921142578,dr_029
84.57630920410156,dr_145
83.89994049072266,dr_004
84.39372253417969,dr_031
84.8924560546875,dr_332
83.63761138916016,dr_061
