Rg,file
29.98302674828496,dr_297
29.624199511680768,dr_259
29.6271459166961,dr_321
29.760835657804662,dr_495
29.554545619696608,dr_172
29.881864725737028,dr_347
30.290804954876272,dr_180
30.31337811499388,dr_248
29.220446669123554,dr_114
29.497144168951984,dr_080
29.2326230890966,dr_350
31.061122632289194,dr_164
30.414136112701087,dr_141
29.88919578307315,dr_040
29.5118899021126,dr_178
29.851424326232877,dr_116
30.251042193929525,dr_246
29.684981851989257,dr_221
29.25728992185564,dr_469
30.600307511140496,dr_239
28.57348616679855,dr_108
30.460184851646204,dr_072
30.219590776054694,dr_033
29.66828825940523,dr_169
30.111505614746687,dr_229
29.655903171600517,dr_196
29.672984921514963,dr_298
29.736166227929708,dr_117
29.924449739653678,dr_438
29.79986154974973,dr_354
29.840411898949128,dr_278
29.494238391855248,dr_251
30.38859090040298,dr_393
28.40386685271595,dr_151
29.445746282007633,dr_041
30.005928999951667,dr_421
29.744736627127605,dr_419
30.44477981310317,dr_104
29.594408388553237,dr_499
29.864804878849217,dr_174
30.089740471139436,dr_461
29.24573196215333,dr_306
29.83714807034805,dr_467
29.787708994933997,dr_399
30.204312670255693,dr_093
30.70919976077576,dr_244
30.03012641520903,dr_385
29.888727271237194,dr_442
29.90026417402298,dr_200
28.619157908062714,dr_333
29.089393847834486,dr_131
29.769872106575747,dr_245
29.45556769108514,dr_134
29.512821651226822,dr_348
29.754580170582486,dr_412
30.176727613158857,dr_294
30.31725138299508,dr_394
30.12952150894938,dr_388
29.54280697563466,dr_384
30.10566332316388,dr_481
30.922955671227715,dr_207
30.423870967729293,dr_432
29.336576344586067,dr_281
29.962261032782994,dr_106
29.687323908867892,dr_444
30.113189261908357,dr_022
29.64259314769119,dr_084
29.73546795836942,dr_099
29.439920500718088,dr_351
30.149228206169624,dr_291
30.468957443610968,dr_382
30.023019642691928,dr_038
29.758830929483487,dr_272
29.81852830905427,dr_377
30.30219457694317,dr_069
29.78999309189215,dr_305
29.42674845910664,dr_162
30.29722579452021,dr_027
30.174715395973998,dr_054
29.558531064785434,dr_455
28.86457073685245,dr_462
29.818955560778676,dr_293
30.240175607278626,dr_320
29.938380817904857,dr_110
29.038662676369732,dr_136
29.97363972474002,dr_449
30.447515603583756,dr_460
30.505092107309377,dr_223
29.60809929274283,dr_057
29.474518983724902,dr_122
30.154408608044303,dr_264
30.74392520154567,dr_144
29.81386467401877,dr_197
29.585274744655994,dr_010
30.720343281640986,dr_326
29.465034761333957,dr_233
29.23376562751095,dr_464
30.39701000963119,dr_364
28.6254960206896,dr_452
29.480548433735606,dr_182
31.46701667319929,dr_429
28.704924584238555,dr_179
30.605783611420936,dr_494
28.31403682880618,dr_310
29.968823682101636,dr_473
30.000430303763167,dr_434
29.41217545991187,dr_127
29.237412648110514,dr_255
30.27345630482604,dr_457
29.72855853225517,dr_366
29.769559117776723,dr_303
30.02357941387157,dr_311
28.623821280400087,dr_181
29.840038478522874,dr_142
30.515156257584618,dr_395
29.821181145503,dr_227
29.57360779220092,dr_237
29.748138819710547,dr_405
29.74048419355975,dr_497
30.396170345196737,dr_194
29.74790547756911,dr_128
30.249822231499806,dr_220
30.004257598414792,dr_056
28.78824145086652,dr_318
29.699403787415545,dr_047
29.984008527664898,dr_088
30.302210177679186,dr_064
29.489818403755304,dr_296
30.690704423192916,dr_269
29.59285820693694,dr_209
29.06268431690416,dr_232
29.99676582931799,dr_082
29.69820691542611,dr_446
29.78245990803643,dr_208
29.78395013317611,dr_186
29.28783507648721,dr_250
29.931731408124463,dr_212
30.00381107268344,dr_480
29.842536317996018,dr_005
29.3474443769773,dr_307
29.160250645814834,dr_383
30.199495495705044,dr_150
29.993472056694575,dr_192
29.953390789600206,dr_173
29.72784438657649,dr_439
29.886371639492808,dr_183
29.645997435330287,dr_365
30.861390236743905,dr_447
31.31693825822178,dr_483
30.666397483718878,dr_130
30.197677078643412,dr_436
29.433664356398054,dr_279
29.94543151240808,dr_408
29.52339042490022,dr_423
30.703690244399386,dr_243
30.332675841704404,dr_258
28.65661028018774,dr_013
30.492808062673532,dr_139
30.359264942577028,dr_241
29.64570332953401,dr_276
30.156028168631305,dr_154
29.698978056754967,dr_456
30.381576528172285,dr_252
29.973758275005803,dr_160
30.4091812802333,dr_249
30.448990184770366,dr_304
29.719422382356274,dr_199
30.013046350740897,dr_138
30.718392100311547,dr_329
28.515774383579686,dr_328
29.91264985927419,dr_224
30.962112574197647,dr_002
29.631247317540044,dr_424
29.637813271871252,dr_489
30.346764808352564,dr_487
29.80355988739738,dr_448
30.364012025691753,dr_102
29.477149236279487,dr_309
29.914473258892954,dr_356
29.918897676842118,dr_190
30.15257690140251,dr_113
30.28424842582389,dr_037
30.55866650286033,dr_077
30.348603041184344,dr_337
30.902027394852027,dr_001
29.772563614977397,dr_370
29.149330959680746,dr_066
30.663884104192434,dr_490
29.692269848964187,dr_029
29.68625860931206,dr_145
29.509145960455974,dr_004
29.71284001131891,dr_031
30.03298281818443,dr_332
29.467932432198264,dr_061
