Dmax,file
108.4651870727539,sd_001
108.39949035644531,sd_498
105.65239715576172,sd_435
101.66027069091797,sd_281
113.9635009765625,sd_356
106.75000762939453,sd_179
94.12844848632812,sd_458
107.69253540039062,sd_170
108.01581573486328,sd_064
95.39608764648438,sd_060
105.37472534179688,sd_456
108.14982604980469,sd_145
109.71659088134766,sd_103
104.66918182373047,sd_062
107.97305297851562,sd_110
106.6872329711914,sd_192
117.2594223022461,sd_052
111.59331512451172,sd_244
123.96663665771484,sd_312
109.92982482910156,sd_005
104.72259521484375,sd_489
107.95425415039062,sd_445
95.71900177001953,sd_209
104.47473907470703,sd_224
98.27757263183594,sd_424
111.89026641845703,sd_387
105.6407241821289,sd_366
102.78075408935547,sd_343
98.67780303955078,sd_311
104.65812683105469,sd_173
113.41165924072266,sd_409
118.4834213256836,sd_385
102.35269165039062,sd_127
102.38973236083984,sd_067
106.99884033203125,sd_175
103.41053771972656,sd_230
102.40780639648438,sd_389
106.29102325439453,sd_236
99.66323852539062,sd_021
95.19732666015625,sd_324
109.28016662597656,sd_189
107.8517074584961,sd_256
105.15484619140625,sd_114
109.32685089111328,sd_199
100.87102508544922,sd_355
103.8952865600586,sd_289
107.96327209472656,sd_154
118.1047134399414,sd_328
101.32501983642578,sd_105
112.69416046142578,sd_425
105.04454040527344,sd_349
101.4444351196289,sd_357
104.78843688964844,sd_228
106.6467514038086,sd_214
101.65087127685547,sd_490
113.09788513183594,sd_121
98.39783477783203,sd_237
94.70536041259766,sd_302
100.27483367919922,sd_378
101.95979309082031,sd_404
101.15441131591797,sd_313
110.84773254394531,sd_288
104.94001007080078,sd_118
113.12796020507812,sd_077
93.02723693847656,sd_369
99.51871490478516,sd_061
102.99051666259766,sd_392
104.68338775634766,sd_383
118.46210479736328,sd_089
104.67587280273438,sd_443
109.63220977783203,sd_363
103.96142578125,sd_023
110.44721984863281,sd_455
102.96849822998047,sd_091
114.12738037109375,sd_452
112.6480712890625,sd_338
123.8753890991211,sd_486
122.12474060058594,sd_059
99.94913482666016,sd_267
108.69383239746094,sd_465
118.611572265625,sd_280
103.2856216430664,sd_454
114.85629272460938,sd_053
99.12979888916016,sd_111
111.48626708984375,sd_080
107.8221206665039,sd_159
103.90870666503906,sd_278
99.05294799804688,sd_272
103.29634857177734,sd_405
105.04944610595703,sd_463
109.7394790649414,sd_184
103.21253967285156,sd_365
114.61141204833984,sd_410
107.56986999511719,sd_007
101.56941223144531,sd_149
95.08595275878906,sd_115
101.57460021972656,sd_032
102.16234588623047,sd_478
115.42131042480469,sd_411
98.43171691894531,sd_466
102.62239837646484,sd_195
108.22196960449219,sd_319
104.17942810058594,sd_205
106.42707061767578,sd_120
104.66826629638672,sd_196
110.53948974609375,sd_497
112.77092742919922,sd_055
102.65046691894531,sd_304
97.50615692138672,sd_330
105.62210083007812,sd_309
112.93035888671875,sd_377
105.06271362304688,sd_373
104.27023315429688,sd_398
93.87432861328125,sd_139
109.63147735595703,sd_140
101.60807037353516,sd_245
106.19640350341797,sd_142
96.7994613647461,sd_294
113.0711898803711,sd_433
101.66382598876953,sd_161
108.93536376953125,sd_109
120.41677856445312,sd_271
104.36930084228516,sd_372
100.73896026611328,sd_069
105.91297149658203,sd_034
107.78781127929688,sd_148
107.89765930175781,sd_250
98.5312271118164,sd_113
100.30205535888672,sd_153
97.7878646850586,sd_448
110.97808074951172,sd_264
103.59717559814453,sd_036
101.37232208251953,sd_218
105.89875030517578,sd_321
107.66629028320312,sd_353
99.46477508544922,sd_395
110.13539123535156,sd_221
91.13931274414062,sd_430
115.43019104003906,sd_197
109.27922058105469,sd_427
119.83612823486328,sd_258
100.78416442871094,sd_434
117.86514282226562,sd_428
106.62499237060547,sd_322
109.21713256835938,sd_171
116.19628143310547,sd_299
110.86853790283203,sd_182
109.86842346191406,sd_099
108.73564910888672,sd_207
104.780517578125,sd_407
109.53565216064453,sd_432
111.67604064941406,sd_028
101.14453125,sd_263
108.72489166259766,sd_261
103.86290740966797,sd_384
108.92001342773438,sd_070
108.91492462158203,sd_095
118.87930297851562,sd_203
98.10047149658203,sd_362
119.52149963378906,sd_314
90.72411346435547,sd_018
120.19361114501953,sd_291
115.32955932617188,sd_011
95.54910278320312,sd_226
96.77948760986328,sd_086
102.73601531982422,sd_495
110.19609832763672,sd_200
105.16712951660156,sd_065
108.50838470458984,sd_320
94.86602783203125,sd_146
105.70680236816406,sd_471
114.63184356689453,sd_168
99.93860626220703,sd_063
110.30341339111328,sd_123
101.78304290771484,sd_253
98.22550964355469,sd_235
105.01887512207031,sd_431
98.06217956542969,sd_233
116.34275817871094,sd_187
101.76374816894531,sd_101
93.72179412841797,sd_429
116.91793823242188,sd_351
106.27334594726562,sd_440
111.17749786376953,sd_116
104.9861068725586,sd_079
104.01146697998047,sd_107
114.6845703125,sd_367
104.406494140625,sd_359
99.11149597167969,sd_155
118.66753387451172,sd_222
109.85818481445312,sd_360
94.52015686035156,sd_453
107.4286117553711,sd_251
110.00703430175781,sd_246
98.84075164794922,sd_259
102.33486938476562,sd_441
106.29656219482422,sd_049
98.4496841430664,sd_002
99.82817840576172,sd_167
99.92471313476562,sd_234
107.5034408569336,sd_042
108.15272521972656,sd_496
101.661865234375,sd_354
94.1325454711914,sd_344
95.4557876586914,sd_488
104.01150512695312,sd_282
97.80940246582031,sd_022
104.95775604248047,sd_483
98.25959014892578,sd_090
114.308349609375,sd_402
112.60885620117188,sd_143
107.61421966552734,sd_492
97.69990539550781,sd_068
105.84526062011719,sd_130
113.47747039794922,sd_274
94.28893280029297,sd_229
105.55467987060547,sd_376
111.95790100097656,sd_135
108.49365234375,sd_423
103.16748809814453,sd_337
114.1416015625,sd_277
104.29972076416016,sd_285
101.70526123046875,sd_329
106.073486328125,sd_420
109.26708221435547,sd_043
120.52159118652344,sd_290
111.01947784423828,sd_227
115.89703369140625,sd_265
109.58090209960938,sd_306
110.71815490722656,sd_088
108.58576965332031,sd_380
105.25570678710938,sd_364
98.19963073730469,sd_166
121.01334381103516,sd_046
116.99496459960938,sd_040
106.55294799804688,sd_464
104.48316955566406,sd_050
97.71590423583984,sd_056
99.9599609375,sd_157
113.91313934326172,sd_004
101.23047637939453,sd_102
103.38182830810547,sd_279
109.62001037597656,sd_480
112.25251007080078,sd_152
103.92455291748047,sd_020
111.12146759033203,sd_202
106.30614471435547,sd_460
118.22613525390625,sd_160
108.21546173095703,sd_390
99.56982421875,sd_137
107.11499786376953,sd_066
102.08890533447266,sd_248
114.82893371582031,sd_112
106.35609436035156,sd_296
114.60906219482422,sd_340
104.92779541015625,sd_047
112.71537017822266,sd_038
105.71446990966797,sd_310
101.80980682373047,sd_315
106.2383804321289,sd_249
105.7177734375,sd_014
102.59540557861328,sd_126
119.29206085205078,sd_346
121.12560272216797,sd_210
101.14579772949219,sd_476
113.96727752685547,sd_414
92.88655853271484,sd_459
110.50647735595703,sd_017
105.29499053955078,sd_134
92.89423370361328,sd_174
99.12061309814453,sd_206
108.2670669555664,sd_124
105.85148620605469,sd_151
95.39934539794922,sd_093
101.65129852294922,sd_085
102.01583099365234,sd_075
98.79254150390625,sd_457
98.85945892333984,sd_477
109.55602264404297,sd_388
101.98600006103516,sd_462
105.77938842773438,sd_400
105.8343734741211,sd_035
107.12602233886719,sd_181
105.43221282958984,sd_185
98.84370422363281,sd_298
109.20632934570312,sd_243
110.55679321289062,sd_024
94.6568603515625,sd_442
104.14617156982422,sd_098
102.69279479980469,sd_164
104.87615203857422,sd_345
107.49579620361328,sd_396
106.7000961303711,sd_117
103.39392852783203,sd_371
107.40898895263672,sd_262
100.02633666992188,sd_054
110.31172943115234,sd_347
101.02336120605469,sd_082
121.0690689086914,sd_491
107.2659912109375,sd_083
109.84418487548828,sd_044
101.75655364990234,sd_211
106.88885498046875,sd_092
105.53343200683594,sd_341
97.33006286621094,sd_255
109.65277862548828,sd_421
109.99098205566406,sd_208
101.40152740478516,sd_386
103.6944351196289,sd_303
117.42269897460938,sd_339
116.2375717163086,sd_446
119.19267272949219,sd_461
107.05947875976562,sd_482
117.9992446899414,sd_394
97.81269836425781,sd_317
110.68682861328125,sd_008
95.84699249267578,sd_284
116.40156555175781,sd_419
123.69202423095703,sd_219
106.16072845458984,sd_487
104.30764770507812,sd_198
119.46984100341797,sd_493
112.32658386230469,sd_295
106.07836151123047,sd_412
109.20084381103516,sd_350
