Rg,file
33.389030073772645,sd_174
35.434153468926894,sd_206
36.4526288028639,sd_124
36.88580534882627,sd_151
33.8814056622577,sd_093
36.42264736015565,sd_085
35.422901935285616,sd_075
36.602407379419056,sd_457
34.901776501383836,sd_477
36.79734616364679,sd_388
36.35461644067102,sd_462
38.6078470757486,sd_400
39.25524854686984,sd_035
38.072011120104506,sd_181
37.19998618880673,sd_185
35.47156756329522,sd_298
37.27086316613381,sd_243
40.80229091674325,sd_024
34.010012701124865,sd_442
36.4963141323946,sd_098
36.980706499870614,sd_164
36.80957140414507,sd_345
38.49580275541193,sd_396
36.885196123411085,sd_117
39.03379866150573,sd_371
37.794292094691976,sd_262
35.023776186036834,sd_054
36.41781678714025,sd_347
36.22652077077873,sd_082
38.43597704518128,sd_491
35.94673651902323,sd_083
37.41264255550203,sd_044
37.657843847815144,sd_211
35.74786234437159,sd_092
36.688195276144526,sd_341
33.895351291018905,sd_255
37.71482701506596,sd_421
37.376916872226516,sd_208
38.36586327789287,sd_386
36.52879545622332,sd_303
42.47310737832718,sd_339
38.695177211982795,sd_446
39.75661891114124,sd_461
35.77871063003025,sd_482
37.556525219446286,sd_394
34.76560482075415,sd_317
39.019396745350896,sd_008
36.0993034139952,sd_284
39.66514189221478,sd_419
40.378885727736964,sd_219
37.84036239920455,sd_487
37.341584168600384,sd_198
42.563857332481724,sd_493
38.51727547812491,sd_295
37.755569204232536,sd_412
38.72286912196533,sd_350
